sex,test,test_name,short_name,long_name,system,unit,unit_source,unit_confidence,nhanes_name,age_bin,age_lo,age_hi,age_mid,scale_type,axis_column,is_log_scale,stats_n_total,n_age_years_present,age_years_present,density_points_used,weighting_method,has_density_data,raw_min,raw_max,q0,q1,q2,q3,q4,raw_q0,raw_q1,raw_q2,raw_q3,raw_q4
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),30-34,30,34,32.0,log,log_x,True,93949.0,5,30|31|32|33|34,150,stats_n,True,0.0040000001899898,60.8499984741211,-5.521460870364797,-1.847658918609356,-1.1996926068237879,-0.4621411775054817,4.108411794357465,0.0040000001899898,0.15760570253592943,0.30128681118912226,0.6299334012377814,60.8499984741211
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),30-34,30,34,32.0,regular,x,False,93949.0,5,30|31|32|33|34,150,stats_n,True,0.0040000001899898,60.8499984741211,-0.0763768903974663,0.1662259196274293,0.3111994240445192,0.633618259780452,60.8499984741211,-0.0763768903974663,0.1662259196274293,0.3111994240445192,0.633618259780452,60.8499984741211
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),35-39,35,39,37.0,log,log_x,True,96978.0,5,35|36|37|38|39,150,stats_n,True,0.0020000000949949,86.7799987792969,-6.214608050924743,-1.8156242271678102,-1.204839479200687,-0.5197460010748186,4.463376166303564,0.0020000000949949,0.16273629226290373,0.2997401101738335,0.5946715747298824,86.7799987792969
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),35-39,35,39,37.0,regular,x,False,96978.0,5,35|36|37|38|39,150,stats_n,True,0.0020000000949949,86.7799987792969,-0.0636689091052909,0.16813664561886588,0.3079902472033316,0.5966864055624661,86.7799987792969,-0.0636689091052909,0.16813664561886588,0.3079902472033316,0.5966864055624661,86.7799987792969
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),40-44,40,44,42.0,log,log_x,True,98170.0,5,40|41|42|43|44,150,stats_n,True,0.0010000000474974,68.5500030517578,-6.907755231484738,-1.7839773155962417,-1.1923835591274465,-0.5472837865318623,4.227563450527036,0.0010000000474974,0.16796875221546723,0.3034969982041291,0.5785190594688335,68.5500030517578
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),40-44,40,44,42.0,regular,x,False,98170.0,5,40|41|42|43|44,150,stats_n,True,0.0010000000474974,68.5500030517578,-0.0518824764045791,0.1723281770384349,0.3104556011166618,0.5805755441814997,68.5500030517578,-0.0518824764045791,0.1723281770384349,0.3104556011166618,0.5805755441814997,68.5500030517578
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),45-49,45,49,47.0,log,log_x,True,95940.0,5,45|46|47|48|49,150,stats_n,True,0.0010000000474974,100.0,-6.907755231484738,-1.7479931836334637,-1.1818306812367474,-0.5534453610099376,4.605170185988092,0.0010000000474974,0.1741230259993699,0.30671672377188514,0.5749654304147592,100.0
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),45-49,45,49,47.0,regular,x,False,95940.0,5,45|46|47|48|49,150,stats_n,True,0.0010000000474974,100.0,-0.048069771810156,0.17737113127562876,0.3137399258400683,0.5761057410359627,100.0,-0.048069771810156,0.17737113127562876,0.3137399258400683,0.5761057410359627,100.0
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),50-54,50,54,52.0,log,log_x,True,88985.0,5,50|51|52|53|54,150,stats_n,True,0.0010000000474974,60.8800010681152,-6.907755231484738,-1.7364172317953057,-1.1839520044084144,-0.5731868446126505,4.108904731098029,0.0010000000474974,0.1761503773840911,0.30606676810535205,0.5637260656858639,60.8800010681152
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),50-54,50,54,52.0,regular,x,False,88985.0,5,50|51|52|53|54,150,stats_n,True,0.0010000000474974,60.8800010681152,-0.0498739444744245,0.1797647923394231,0.3119291203080993,0.5653525738071193,60.8800010681152,-0.0498739444744245,0.1797647923394231,0.3119291203080993,0.5653525738071193,60.8800010681152
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),55-59,55,59,57.0,log,log_x,True,90810.0,5,55|56|57|58|59,150,stats_n,True,0.0049999998882412,72.4300003051758,-5.298317388899797,-1.734285904642789,-1.2105560168348881,-0.5936113147748152,4.282620582420624,0.0049999998882412,0.17652621183715247,0.2980315228084129,0.5523290447295747,72.4300003051758
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),55-59,55,59,57.0,regular,x,False,90810.0,5,55|56|57|58|59,150,stats_n,True,0.0049999998882412,72.4300003051758,-0.0424844806137655,0.1789731074820063,0.30490110960195954,0.5539211048148447,72.4300003051758,-0.0424844806137655,0.1789731074820063,0.30490110960195954,0.5539211048148447,72.4300003051758
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),60-64,60,64,62.0,log,log_x,True,93823.0,5,60|61|62|63|64,150,stats_n,True,0.003000000026077,87.9899978637695,-5.809142981621694,-1.7827949933637872,-1.2489208868392576,-0.6129933160997689,4.477223147379363,0.003000000026077,0.16816746285242326,0.2868141348324179,0.5417268799392583,87.9899978637695
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),60-64,60,64,62.0,regular,x,False,93823.0,5,60|61|62|63|64,150,stats_n,True,0.003000000026077,87.9899978637695,-0.0690986506402727,0.17114865085378134,0.2960080960781868,0.5434515764283907,87.9899978637695,-0.0690986506402727,0.17114865085378134,0.2960080960781868,0.5434515764283907,87.9899978637695
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),65-69,65,69,67.0,log,log_x,True,90432.0,5,65|66|67|68|69,150,stats_n,True,0.0020000000949949,73.0299987792969,-6.214608050924743,-1.8036322618292444,-1.2575222086812072,-0.5874454969810478,4.290870298916928,0.0020000000949949,0.16469956848150868,0.28435773344361925,0.5557451256252586,73.0299987792969
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),65-69,65,69,67.0,regular,x,False,90432.0,5,65|66|67|68|69,150,stats_n,True,0.0020000000949949,73.0299987792969,-0.0781333341013839,0.16731508724094987,0.29657620415036084,0.5593130121974952,73.0299987792969,-0.0781333341013839,0.16731508724094987,0.29657620415036084,0.5593130121974952,73.0299987792969
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),70-74,70,74,72.0,log,log_x,True,78151.0,5,70|71|72|73|74,150,stats_n,True,0.0010000000474974,87.3000030517578,-6.907755231484738,-1.8395026961761247,-1.2594290038250442,-0.5748657095953377,4.46935049780269,0.0010000000474974,0.1588964262621332,0.28381603811351663,0.5627804397456057,87.3000030517578
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),70-74,70,74,72.0,regular,x,False,78151.0,5,70|71|72|73|74,150,stats_n,True,0.0010000000474974,87.3000030517578,-0.127977982855292,0.1632357869823319,0.29903537204203046,0.5678770171122808,87.3000030517578,-0.127977982855292,0.1632357869823319,0.29903537204203046,0.5678770171122808,87.3000030517578
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),75-79,75,79,77.0,log,log_x,True,59019.0,5,75|76|77|78|79,150,stats_n,True,0.003000000026077,67.6500015258789,-5.809142981621694,-1.8224271328897117,-1.2092413681572793,-0.4214982706556747,4.214347377172287,0.003000000026077,0.1616329697636792,0.29842358721276696,0.656063122951614,67.6500015258789
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),75-79,75,79,77.0,regular,x,False,59019.0,5,75|76|77|78|79,150,stats_n,True,0.003000000026077,67.6500015258789,-0.261717207017793,0.15388864423500342,0.3419636966302528,0.675845555550816,67.6500015258789,-0.261717207017793,0.15388864423500342,0.3419636966302528,0.675845555550816,67.6500015258789
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),80-84,80,84,82.0,log,log_x,True,40858.0,5,80|81|82|83|84,150,stats_n,True,0.006000000052154,102.209999084473,-5.115995801061748,-1.7332098192759355,-0.9738889086731755,0.19281269706294893,4.627029511383672,0.006000000052154,0.17671627135236798,0.3776116816284945,1.2126556382836802,102.209999084473
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),80-84,80,84,82.0,regular,x,False,40858.0,5,80|81|82|83|84,150,stats_n,True,0.006000000052154,102.209999084473,-2.02399969639284,0.1570806487543735,0.4674571889052987,1.3000365301105814,102.209999084473,-2.02399969639284,0.1570806487543735,0.4674571889052987,1.3000365301105814,102.209999084473
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),85-89,85,89,87.0,log,log_x,True,25806.0,5,85|86|87|88|89,150,stats_n,True,0.0099999997764825,61.4519996643066,-4.605170208339842,-1.4491933487482398,-0.4627361835995753,0.8008679240547576,4.44907381268293,0.0099999997764825,0.23475958084666812,0.6295586985114294,2.2274733674829883,85.5476741277091
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),85-89,85,89,87.0,regular,x,False,25806.0,5,85|86|87|88|89,150,stats_n,True,0.0099999997764825,61.4519996643066,-2.99489496315612,0.20260491378959578,0.8401120801261309,2.311022370390672,61.4519996643066,-2.99489496315612,0.20260491378959578,0.8401120801261309,2.311022370390672,61.4519996643066
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),90-94,90,94,92.0,log,log_x,True,10745.0,5,90|91|92|93|94,150,stats_n,True,0.0099999997764825,60.6199989318848,-4.605170208339842,-1.0244103823874449,0.17028130605351824,1.6032398119885758,5.16572411372165,0.0099999997764825,0.3590080805011404,1.1856383316531256,4.969105340778116,175.16425149806082
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),90-94,90,94,92.0,regular,x,False,10745.0,5,90|91|92|93|94,150,stats_n,True,0.0099999997764825,60.6199989318848,-7.50258771188218,0.29120628577674346,1.832309882178557,5.51547905468884,60.6199989318848,-7.50258771188218,0.29120628577674346,1.832309882178557,5.51547905468884,60.6199989318848
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),95-99,95,99,97.0,log,log_x,True,2711.0,4,95|96|97|98,120,stats_n,True,0.0199999995529652,78.6900024414063,-6.77094494635467,-0.5632382111041705,0.7200245135907248,1.9434677267017262,7.84198043235246,0.00114661065326525,0.5693623599377252,2.054483572796061,6.98292390553116,2545.240522436056
male,lab.60200.no_meds,C_REACTIVE_PROTEIN_CRP,CRP,CRP,Inflammation,mg/L,manual_clinical_override,high,High-Sensitivity C-Reactive Protein (hs-CRP) (mg/L),95-99,95,99,97.0,regular,x,False,2711.0,4,95|96|97|98,120,stats_n,True,0.0199999995529652,78.6900024414063,-18.6397230992317,0.6541528152349823,2.5975836575455413,8.159875795879433,78.6900024414063,-18.6397230992317,0.6541528152349823,2.5975836575455413,8.159875795879433,78.6900024414063
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),20-24,20,24,22.0,log,log_x,True,113516.0,5,20|21|22|23|24,150,stats_n,True,0.0500000007450581,1.10000002384186,-2.995732258652829,-1.6061776223700168,-1.4799090698299355,-1.3120351244198165,0.09531020147874272,0.0500000007450581,0.20065312211806324,0.22765838845864697,0.2692714973812259,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),20-24,20,24,22.0,regular,x,False,113516.0,5,20|21|22|23|24,150,stats_n,True,0.0500000007450581,1.10000002384186,0.0500000007450581,0.20067887569228884,0.22772894946630498,0.26932871245966017,1.10000002384186,0.0500000007450581,0.20067887569228884,0.22772894946630498,0.26932871245966017,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),25-29,25,29,27.0,log,log_x,True,133198.0,5,25|26|27|28|29,150,stats_n,True,0.0500000007450581,1.10000002384186,-2.995732258652829,-1.60693289630443,-1.4830828758681494,-1.3108287370601244,0.09531020147874272,0.0500000007450581,0.20050163126081808,0.22693699028520253,0.26959653913570264,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),25-29,25,29,27.0,regular,x,False,133198.0,5,25|26|27|28|29,150,stats_n,True,0.0500000007450581,1.10000002384186,0.0500000007450581,0.2005434662223539,0.22700572345719552,0.2696701012609056,1.10000002384186,0.0500000007450581,0.2005434662223539,0.22700572345719552,0.2696701012609056,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),30-34,30,34,32.0,log,log_x,True,131063.0,5,30|31|32|33|34,150,stats_n,True,0.0500000007450581,1.10000002384186,-2.995732258652829,-1.602067672478791,-1.4582093221503334,-1.2867727822364865,0.09531020147874272,0.0500000007450581,0.20147949340454246,0.23265250764111198,0.2761605768575807,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),30-34,30,34,32.0,regular,x,False,131063.0,5,30|31|32|33|34,150,stats_n,True,0.0500000007450581,1.10000002384186,0.0500000007450581,0.20175026963147513,0.2327334228531188,0.27621882006908083,1.10000002384186,0.0500000007450581,0.20175026963147513,0.2327334228531188,0.27621882006908083,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),35-39,35,39,37.0,log,log_x,True,132837.0,5,35|36|37|38|39,150,stats_n,True,0.0500000007450581,1.10000002384186,-2.995732258652829,-1.597003270929113,-1.4466676675347732,-1.279813210208302,0.09531020147874272,0.0500000007450581,0.2025024546199289,0.23535325811386199,0.27808923983335204,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),35-39,35,39,37.0,regular,x,False,132837.0,5,35|36|37|38|39,150,stats_n,True,0.0500000007450581,1.10000002384186,0.0500000007450581,0.20282750227076374,0.23544815592327764,0.2781400835233265,1.10000002384186,0.0500000007450581,0.20282750227076374,0.23544815592327764,0.2781400835233265,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),40-44,40,44,42.0,log,log_x,True,137304.0,5,40|41|42|43|44,150,stats_n,True,0.0500000007450581,1.10000002384186,-2.995732258652829,-1.59839319291831,-1.4497063117578413,-1.2727083018402094,0.09531020147874272,0.0500000007450581,0.2022211875203309,0.23463918874653114,0.2800720739869362,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),40-44,40,44,42.0,regular,x,False,137304.0,5,40|41|42|43|44,150,stats_n,True,0.0500000007450581,1.10000002384186,0.0500000007450581,0.20255297465411776,0.23472838949751904,0.2801777256351142,1.10000002384186,0.0500000007450581,0.20255297465411776,0.23472838949751904,0.2801777256351142,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),45-49,45,49,47.0,log,log_x,True,147388.0,5,45|46|47|48|49,150,stats_n,True,0.0500000007450581,1.0900000333786,-2.995732258652829,-1.609016278638704,-1.4940311319814736,-1.2956057365470306,0.08617772686362064,0.0500000007450581,0.20008434453908383,0.22446597731752765,0.27373200462358116,1.0900000333786
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),45-49,45,49,47.0,regular,x,False,147388.0,5,45|46|47|48|49,150,stats_n,True,0.0500000007450581,1.0900000333786,0.0500000007450581,0.2000513280014329,0.22455334565355703,0.2737537684952791,1.0900000333786,0.0500000007450581,0.2000513280014329,0.22455334565355703,0.2737537684952791,1.0900000333786
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),50-54,50,54,52.0,log,log_x,True,166248.0,5,50|51|52|53|54,150,stats_n,True,0.0499999988824129,1.10000002384186,-2.9957322959057335,-1.6147203971322337,-1.548219674693306,-1.323846867153319,0.09531020147874272,0.0499999988824129,0.1989462886177854,0.21262618083169665,0.2661096420008833,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),50-54,50,54,52.0,regular,x,False,166248.0,5,50|51|52|53|54,150,stats_n,True,0.0499999988824129,1.10000002384186,0.0499999988824129,0.19875650130784614,0.2132071053701202,0.26614489158004534,1.10000002384186,0.0499999988824129,0.19875650130784614,0.2132071053701202,0.26614489158004534,1.10000002384186
male,lab.111.no_meds,PCT,PCT,Procalcitonin,Inflammation,ng/mL,manual_clinical_override,medium,Red blood cell count (million cells/uL),55-59,55,59,57.0,log,log_x,True,187590.0,5,55|56|57|58|59,150,stats_n,True,0.0499999988824129,1.10000002384186,-2.9957322959057335,-1.6202466798613837,-1.5674198875768226,-1.3541326347739184,0.09531020147874272,0.0499999988824129,0.19784988748062396,0.2085826553888631,0.2581711260230229,1.10000002384186
